u,v,key,osmid,oneway,name,highway,length,geometry,lanes,maxspeed,est_width,bridge,access,width,tunnel,service,ref,junction
6409277493,6579426885,0,684158083,True,Ciclovia Armando de Arruda Pereira,cycleway,2908.119,"LINESTRING (-46.6402264 -23.6474661, -46.640188 -23.6474569, -46.6401693 -23.6475254, -46.640148 -23.6477042, -46.6401546 -23.6479001, -46.6401908 -23.648077, -46.6405247 -23.648851, -46.6405703 -23.6490181, -46.6405872 -23.6491458, -46.6405904 -23.6492834, -46.6405825 -23.6495559, -46.6405697 -23.6499965, -46.6405502 -23.6501193, -46.6405119 -23.6502643, -46.6404451 -23.6504277, -46.6403881 -23.6505358, -46.6403167 -23.6506379, -46.6402552 -23.6507062, -46.6401157 -23.6508374, -46.6399682 -23.6509652, -46.639826 -23.6510634, -46.6396691 -23.6511378, -46.6386672 -23.6515469, -46.6382938 -23.651698, -46.637931 -23.6518791, -46.6376237 -23.6521376, -46.6375126 -23.6522834, -46.6373838 -23.6524909, -46.6372873 -23.652701, -46.6372216 -23.6528779, -46.6371527 -23.6531276, -46.6368914 -23.6546268, -46.6368045 -23.6549429, -46.6366503 -23.6555141, -46.6365033 -23.6562039, -46.6363127 -23.6568542, -46.6362419 -23.6570825, -46.6359988 -23.6578848, -46.6359471 -23.6581948, -46.6360373 -23.6585109, -46.6367522 -23.6600053, -46.6371575 -23.6608222, -46.6373875 -23.6613393, -46.6376041 -23.6618126, -46.6377414 -23.662166, -46.6378185 -23.6625326, -46.6380015 -23.663917, -46.638084 -23.6653741, -46.6380818 -23.6654657, -46.6380764 -23.6655848, -46.6380678 -23.6656438, -46.6380417 -23.6657999, -46.6380025 -23.6659279, -46.6379417 -23.6660742, -46.6378955 -23.6661633, -46.6378069 -23.666273, -46.6375542 -23.6664859, -46.6366632 -23.6671145, -46.6365762 -23.6671984, -46.6365074 -23.667281, -46.6364492 -23.6673713, -46.6363901 -23.6675049, -46.6360661 -23.6683856, -46.6360465 -23.668437, -46.6360135 -23.6685201, -46.6359817 -23.6685746, -46.6359421 -23.6686318, -46.6356834 -23.6688857, -46.6356179 -23.6689473, -46.635222 -23.6691621, -46.6351312 -23.6691931, -46.6349766 -23.6692146, -46.6346495 -23.6692481, -46.6338534 -23.6692543)",,,,,,1,,,,
6412445874,3757650408,0,"[372224624, 372248223]",False,"['Ciclovia Vergueiro', 'Ciclovia Bernardino de Campos']",cycleway,172.78900000000002,"LINESTRING (-46.640984 -23.576593, -46.6409354 -23.5767007, -46.6408625 -23.5770959, -46.6408443 -23.5772317, -46.6408245 -23.5773245, -46.6407479 -23.5776687, -46.6405311 -23.5780768)",,,,,,,,,,
6412445874,7468755883,0,"[372224624, 372224625, 369139054]",False,Ciclovia Bernardino de Campos,cycleway,641.8090000000001,"LINESTRING (-46.640984 -23.576593, -46.6410371 -23.5764754, -46.6411254 -23.5762854, -46.6414785 -23.5755881, -46.6416718 -23.5751424, -46.6417289 -23.5750258, -46.6418001 -23.5748771, -46.6419909 -23.5744415, -46.6420681 -23.5742771, -46.6423902 -23.5736133, -46.6425266 -23.57333, -46.6428746 -23.5725063, -46.6430036 -23.572325, -46.6431887 -23.5721185, -46.6437646 -23.5717054, -46.643911 -23.5715888)",,,,yes,,,,,,
6412445874,6412445876,0,684436588,False,,cycleway,26.382,"LINESTRING (-46.640984 -23.576593, -46.6409503 -23.5765123, -46.6408915 -23.5763714)",,,,,,,,,,
6412445876,6412445874,0,684436588,False,,cycleway,26.382,"LINESTRING (-46.6408915 -23.5763714, -46.6409503 -23.5765123, -46.640984 -23.576593)",,,,,,,,,,
6421906253,4395535646,0,"[844386170, 384350451]",False,,cycleway,749.96,"LINESTRING (-46.6732915 -23.5980727, -46.6735078 -23.5979984, -46.6737959 -23.5979193, -46.6738596 -23.5978865, -46.6739143 -23.5978791, -46.6739674 -23.597872, -46.6740236 -23.5978644, -46.6742172 -23.5978409, -46.6744748 -23.5978053, -46.6747162 -23.5977451, -46.6747934 -23.5977651, -46.6748457 -23.5978026, -46.6749376 -23.597829, -46.6749805 -23.5978327, -46.67501 -23.59781, -46.6750087 -23.5977491, -46.6750301 -23.5977184, -46.6751197 -23.5977255, -46.6751496 -23.5977488, -46.6751936 -23.597782, -46.675325 -23.5978213, -46.6756469 -23.5979245, -46.6760653 -23.5980499, -46.6762018 -23.5980838, -46.6763738 -23.598099, -46.6765025 -23.5981015, -46.6767037 -23.5980892, -46.6769075 -23.5980671, -46.6771248 -23.5980302, -46.6773394 -23.5979467, -46.6775448 -23.5978533, -46.6777736 -23.5977395, -46.6784443 -23.5974059, -46.6793801 -23.5969681, -46.6795866 -23.5967827, -46.6797044 -23.596483, -46.6797273 -23.5963911)",,,,,,,,,,
6421906253,4715928073,0,844386171,True,,cycleway,584.3009999999998,"LINESTRING (-46.6732915 -23.5980727, -46.6732052 -23.5981258, -46.6728006 -23.5983083, -46.6724908 -23.5984573, -46.672365 -23.5985056, -46.6721518 -23.5985701, -46.6719976 -23.5985983, -46.6718293 -23.5986106, -46.6716029 -23.5986128, -46.6714568 -23.5985876, -46.6712978 -23.5985529, -46.6711299 -23.5984982, -46.6709656 -23.5984291, -46.6706407 -23.5982764, -46.669996 -23.5979851, -46.6696496 -23.5978241, -46.6695088 -23.5977734, -46.6693375 -23.5977138, -46.6691829 -23.5976736, -46.6689938 -23.5976305, -46.6685583 -23.597555, -46.668158 -23.5974938, -46.6680172 -23.597476, -46.6679319 -23.597446)",,,,,,,,,,
6469993571,6469993576,0,689657879,False,,cycleway,30.124000000000002,"LINESTRING (-46.7188162 -23.6332029, -46.7186851 -23.6330582, -46.7187549 -23.6330055)",,,,,,,,,,
6469993576,3283877020,0,"[297200000, 321637790]",False,Ciclovia dos Trabalhadores,cycleway,3194.293,"LINESTRING (-46.7187549 -23.6330055, -46.7202695 -23.6346512, -46.7225006 -23.6370297, -46.7242776 -23.6389651, -46.7247119 -23.6392816, -46.7251957 -23.6398514, -46.7259657 -23.6413526, -46.7260349 -23.641507, -46.7260731 -23.6416732, -46.7263214 -23.6422593, -46.726436 -23.6426705, -46.7264742 -23.6429241, -46.7265576 -23.6437644, -46.7266733 -23.6442797, -46.7267942 -23.6447887, -46.7268057 -23.644956, -46.7268446 -23.6454363, -46.7268931 -23.6464502, -46.726851 -23.6472433, -46.7267086 -23.6481756, -46.7264368 -23.6491184, -46.7259361 -23.6499979, -46.7240505 -23.652331, -46.7220169 -23.6547002, -46.7217878 -23.6550977, -46.721683 -23.6552276, -46.7214604 -23.6553839, -46.7213047 -23.6555913, -46.7212286 -23.6557544, -46.7211824 -23.6560563, -46.7212194 -23.6562934, -46.7212905 -23.6564277, -46.7216586 -23.656927, -46.7221232 -23.6573604)",,,,,,,,,,
6469993576,3010493438,0,297200000,False,Ciclovia dos Trabalhadores,cycleway,6339.691999999999,"LINESTRING (-46.7187549 -23.6330055, -46.718305 -23.6325167, -46.7171203 -23.6313048, -46.7156593 -23.6296588, -46.7148614 -23.6288403, -46.7142574 -23.6282207, -46.7127865 -23.626665, -46.7116709 -23.6255797, -46.7105356 -23.6247205, -46.7093806 -23.6241054, -46.7083781 -23.6237147, -46.7060833 -23.6229929, -46.7045433 -23.6223779, -46.7037437 -23.6219708, -46.7035829 -23.6218013, -46.7022332 -23.6203789, -46.7020753 -23.6199719, -46.7016607 -23.6194202, -46.701167 -23.6184252, -46.7010091 -23.6178282, -46.7009992 -23.61658, -46.7008906 -23.6162543, -46.7005846 -23.6147619, -46.7005649 -23.6141377, -46.7003773 -23.6133236, -46.7001212 -23.6120475, -46.7000614 -23.6117497, -46.6998244 -23.6111618, -46.6992716 -23.6087827, -46.6987681 -23.6067112, -46.6980277 -23.6045673, -46.6974946 -23.6030476, -46.697159 -23.6019258, -46.6968135 -23.6009579, -46.6965778 -23.6001381, -46.6965377 -23.5998985, -46.6961095 -23.5987117, -46.6961449 -23.5982234, -46.6964892 -23.5980385, -46.696433 -23.5977181, -46.6954877 -23.5959417, -46.6948884 -23.5948243, -46.694148 -23.593214, -46.6934767 -23.5915041, -46.692608 -23.5890433, -46.6920453 -23.5872339, -46.6920255 -23.5865282, -46.6920946 -23.5860668, -46.6923118 -23.585352)",,,,,,,,,,
6469993576,6469993571,0,689657879,False,,cycleway,30.124000000000002,"LINESTRING (-46.7187549 -23.6330055, -46.7186851 -23.6330582, -46.7188162 -23.6332029)",,,,,,,,,,
6470005483,7246407070,0,765814268,False,,cycleway,896.389,"LINESTRING (-46.7163696 -23.6445168, -46.7162199 -23.6432443, -46.7160266 -23.6415731, -46.715801 -23.6396444, -46.7156946 -23.6387499, -46.7156725 -23.6385365, -46.7155635 -23.6372757, -46.7154628 -23.6368883, -46.71538 -23.6366025, -46.715338 -23.6365229)",,,,,,,,,,
6505068749,3490756643,0,"[692882432, 692882433, 692882434, 692882435, 692882437, 692882431]",False,,cycleway,1375.954,"LINESTRING (-46.7116312 -23.7157024, -46.7111918 -23.7158542, -46.7111174 -23.7158639, -46.7110537 -23.7158574, -46.7110005 -23.7158445, -46.7106866 -23.7157111, -46.7102068 -23.7155124, -46.7096699 -23.715261, -46.7088051 -23.7148651, -46.7086764 -23.7147745, -46.7085498 -23.7146657, -46.7082517 -23.7143524, -46.7082473 -23.7143403, -46.7082484 -23.7143242, -46.7082572 -23.7143131, -46.7103347 -23.7126204, -46.7105339 -23.7124076, -46.7107473 -23.712108, -46.7109141 -23.7118234, -46.7110677 -23.711546, -46.7110962 -23.7114945, -46.7111268 -23.7114298, -46.711249 -23.7111711, -46.7114894 -23.7106719, -46.7115346 -23.7105781, -46.7115726 -23.7104981, -46.7127482 -23.7080635, -46.7132618 -23.7070263)",,,,,,,,,,
6505068864,6505105225,0,"[692882429, 692882428, 692882445]",False,"['Ciclovia Atlântica', 'Ciclovia Rio Bonito']",cycleway,230.442,"LINESTRING (-46.7123101 -23.7054989, -46.7123448 -23.7055111, -46.7124144 -23.705535, -46.7124702 -23.7055539, -46.7121766 -23.7060966, -46.7121783 -23.706137, -46.7122631 -23.7063526, -46.7123546 -23.7065272, -46.7124046 -23.7065901, -46.7124495 -23.7066257, -46.7127528 -23.7067553, -46.7127374 -23.7067835, -46.7127264 -23.7068036, -46.7127215 -23.7068112, -46.7129684 -23.7069136, -46.7130139 -23.7069323, -46.713066 -23.7069521)",,,,,,,,,,
6505068864,6505068929,0,692882465,True,Ciclovia Rio Bonito,cycleway,1349.3399999999992,"LINESTRING (-46.7123101 -23.7054989, -46.7122115 -23.7055312, -46.7117171 -23.7053265, -46.7109042 -23.7049901, -46.7103179 -23.7047658, -46.7102894 -23.7047662, -46.7101694 -23.7047643, -46.7100348 -23.7047635, -46.7099795 -23.7047568, -46.7099314 -23.7047395, -46.7093232 -23.704481, -46.7092853 -23.7044437, -46.7092606 -23.7044011, -46.7092431 -23.7043544, -46.7092431 -23.7043145, -46.7092533 -23.7042572, -46.7092693 -23.7042159, -46.7092999 -23.7041826, -46.7093406 -23.7041426, -46.7093639 -23.7040986, -46.7093756 -23.70406, -46.7093745 -23.7040251, -46.7093739 -23.70401, -46.7093683 -23.703968, -46.709361 -23.7039307, -46.709313 -23.7038028, -46.7088328 -23.7027303, -46.7087789 -23.7026369, -46.7083089 -23.7020573, -46.7080131 -23.7018012, -46.7076846 -23.701547, -46.7074154 -23.7013858, -46.7071693 -23.7012589, -46.7069324 -23.7011708, -46.7061599 -23.7009485, -46.7054479 -23.7007805, -46.7051335 -23.7007126, -46.7045646 -23.7006366, -46.7042734 -23.7006133, -46.7039026 -23.700591, -46.7032251 -23.7006102, -46.7026871 -23.7006569, -46.7021082 -23.7007694, -46.7020573 -23.7007836, -46.7020219 -23.7008099, -46.7020008 -23.7008251, -46.7019787 -23.7008363, -46.7019588 -23.7008383, -46.7019475 -23.7008351, -46.7019311 -23.7008261, -46.7019145 -23.7008008, -46.701863 -23.7006354)",,,,,,,,,,
6505068929,6505068864,0,692882446,True,Ciclovia Rio Bonito,cycleway,1293.9349999999997,"LINESTRING (-46.701863 -23.7006354, -46.7018988 -23.7006568, -46.7019607 -23.7006884, -46.7020114 -23.7007166, -46.7020495 -23.7007266, -46.7021092 -23.7007216, -46.7026687 -23.7006238, -46.7032173 -23.7005724, -46.7037877 -23.7005503, -46.7039615 -23.7005575, -46.7046224 -23.7006006, -46.705104 -23.7006652, -46.7061644 -23.7009139, -46.7069789 -23.7011459, -46.7071884 -23.7012339, -46.7073849 -23.7013311, -46.7076017 -23.7014591, -46.7077632 -23.701571, -46.708274 -23.7019814, -46.7083831 -23.7021, -46.7087949 -23.7025956, -46.708843 -23.7026556, -46.7088819 -23.7027194, -46.7091325 -23.7032885, -46.7093392 -23.7037788, -46.7094349 -23.7039685, -46.7094597 -23.7040045, -46.7095749 -23.7041386, -46.7095967 -23.7041586, -46.7101352 -23.7043838, -46.7101686 -23.7044011, -46.7102036 -23.7044304, -46.7103269 -23.7045486, -46.710392 -23.7046081, -46.710439 -23.7046377, -46.7109652 -23.7048541, -46.7117769 -23.7051918, -46.7122701 -23.7053987, -46.7123101 -23.7054989)",,,,,,,,,,
6505068929,6505068976,0,692882468,False,,cycleway,63.79900000000001,"LINESTRING (-46.701863 -23.7006354, -46.7018557 -23.7006152, -46.7018414 -23.7005758, -46.7018215 -23.7005383, -46.7018005 -23.700515, -46.7017733 -23.7005091, -46.7017479 -23.7005095, -46.7014128 -23.7005858, -46.7013675 -23.7005992, -46.7013359 -23.7006086)",,,,,,,,,,
6505068976,6505068929,0,692882468,False,,cycleway,63.799000000000014,"LINESTRING (-46.7013359 -23.7006086, -46.7013675 -23.7005992, -46.7014128 -23.7005858, -46.7017479 -23.7005095, -46.7017733 -23.7005091, -46.7018005 -23.700515, -46.7018215 -23.7005383, -46.7018414 -23.7005758, -46.7018557 -23.7006152, -46.701863 -23.7006354)",,,,,,,,,,
6505069110,3283922453,0,692882487,False,Ciclovia Atlântica,cycleway,976.124,"LINESTRING (-46.7147157 -23.6867494, -46.714721 -23.6869456, -46.714729 -23.687325, -46.7147754 -23.6880459, -46.7148255 -23.6888884, -46.7148685 -23.6897825, -46.7148707 -23.6899041, -46.7148891 -23.6903421, -46.7148914 -23.6904048, -46.7149194 -23.6908902, -46.7149248 -23.6914551, -46.714965 -23.6915386, -46.7154129 -23.691519, -46.7154693 -23.6916541, -46.715543 -23.692224, -46.7156192 -23.6926997, -46.715642 -23.6927959, -46.7157241 -23.6929853, -46.7157428 -23.6931818, -46.7157026 -23.6933586, -46.7156731 -23.6934348, -46.7155846 -23.6935306, -46.7154451 -23.6935748, -46.7152547 -23.6936018, -46.7150476 -23.6936955, -46.7150275 -23.6937439, -46.7150172 -23.6937686, -46.7150136 -23.6940013, -46.7150539 -23.6946468)",,,,,,,,,,
6505069110,4107901883,0,"[408881706, 692882487]",False,Ciclovia Atlântica,cycleway,322.54599999999994,"LINESTRING (-46.7147157 -23.6867494, -46.7147127 -23.6866402, -46.7151074 -23.6864985, -46.7161683 -23.6861509, -46.7163915 -23.6860445, -46.7165007 -23.685946, -46.7166259 -23.685811, -46.7166829 -23.6856827, -46.7167135 -23.6856033, -46.716832 -23.6850124)",,,,,,,,,,
6505069110,2585709241,0,"[692882496, 692882497, 692882498, 692882499, 692882500, 692882488, 692882489, 692882490, 692882491, 692882493, 692882494, 692882495]",False,Ciclovia Parque Guarapiranga,cycleway,1242.9199999999998,"LINESTRING (-46.7147157 -23.6867494, -46.7146732 -23.6867597, -46.7146314 -23.6867699, -46.7145858 -23.686781, -46.7145713 -23.6866126, -46.7145459 -23.6861245, -46.7145194 -23.6858535, -46.7145108 -23.6857671, -46.7145093 -23.6857028, -46.7145114 -23.6856045, -46.7145156 -23.6855328, -46.7145021 -23.6850671, -46.7144671 -23.6840683, -46.7144651 -23.6839992, -46.7144522 -23.6837493, -46.7143896 -23.6833127, -46.7143473 -23.6831501, -46.7141529 -23.6826112, -46.7133157 -23.6807058, -46.7132954 -23.6806557, -46.7132691 -23.6805907, -46.713263 -23.6805757, -46.7132469 -23.6805369, -46.7132527 -23.6805154, -46.713241 -23.6804698, -46.7132097 -23.6803917, -46.7131766 -23.680309, -46.7128326 -23.6795167, -46.7126628 -23.6791896, -46.712627 -23.6791043, -46.7125999 -23.6790395, -46.7125882 -23.6790006, -46.7125457 -23.6788531, -46.712515 -23.6786842, -46.712515 -23.6785904, -46.7124352 -23.6764323, -46.712483 -23.6764297, -46.7125222 -23.6764276, -46.7125596 -23.6764269, -46.7125556 -23.6763639, -46.7125516 -23.676301, -46.7125497 -23.6762388, -46.7126308 -23.6762308)",,,,,,,,,,
6505105225,6505068864,0,"[692882445, 692882428, 692882429]",False,"['Ciclovia Atlântica', 'Ciclovia Rio Bonito']",cycleway,230.442,"LINESTRING (-46.713066 -23.7069521, -46.7130139 -23.7069323, -46.7129684 -23.7069136, -46.7127215 -23.7068112, -46.7127264 -23.7068036, -46.7127374 -23.7067835, -46.7127528 -23.7067553, -46.7124495 -23.7066257, -46.7124046 -23.7065901, -46.7123546 -23.7065272, -46.7122631 -23.7063526, -46.7121783 -23.706137, -46.7121766 -23.7060966, -46.7124702 -23.7055539, -46.7124144 -23.705535, -46.7123448 -23.7055111, -46.7123101 -23.7054989)",,,,,,,,,,
6505105225,3490756643,0,692882429,False,Ciclovia Atlântica,cycleway,21.573999999999998,"LINESTRING (-46.713066 -23.7069521, -46.7131236 -23.706974, -46.7131536 -23.7069854, -46.7132032 -23.7070042, -46.7132618 -23.7070263)",,,,,,,,,,
6505105225,6505069258,0,"[781353792, 697198770, 692882523, 798860192]",True,Corredor de Ônibus Avenida Atlântica,service,4618.286,"LINESTRING (-46.713066 -23.7069521, -46.7133221 -23.7064257, -46.7139885 -23.7050451, -46.7140397 -23.7049397, -46.7147822 -23.7034095, -46.7148426 -23.7032455, -46.7149146 -23.7029906, -46.7149613 -23.7027446, -46.7149925 -23.7023899, -46.71501 -23.7017518, -46.7150123 -23.7016888, -46.7150276 -23.7010493, -46.7150353 -23.7007302, -46.7150353 -23.7000172, -46.7150016 -23.6988654, -46.714973 -23.6981757, -46.7149038 -23.6964334, -46.7148952 -23.6962155, -46.7148192 -23.6944908, -46.7148078 -23.6940095, -46.7148037 -23.6938365, -46.7147923 -23.6935663, -46.7147573 -23.6927367, -46.7146927 -23.6911748, -46.7146619 -23.6904174, -46.7146605 -23.6903703, -46.7146468 -23.6899169, -46.7145934 -23.6886326, -46.7145813 -23.6881772, -46.7145778 -23.6880475, -46.7145447 -23.687192, -46.7144823 -23.6856984, -46.714463 -23.6852594, -46.7144197 -23.6840298, -46.7144182 -23.6839882, -46.7144007 -23.6837547, -46.7143812 -23.6834979, -46.7143481 -23.6833464, -46.7143169 -23.6831948, -46.7142235 -23.6829042, -46.713984 -23.6823622, -46.7135966 -23.6814565, -46.7132551 -23.6806701, -46.7132436 -23.6806432, -46.7131465 -23.6804172, -46.7129884 -23.6800492, -46.7126134 -23.6791761, -46.7125962 -23.6791403, -46.71252 -23.6789461, -46.7124752 -23.6786894, -46.7124538 -23.6784148, -46.7124304 -23.6776125, -46.7123839 -23.6763367, -46.7123608 -23.6759983, -46.7123449 -23.6757666, -46.7123405 -23.6757021, -46.712337 -23.6756458, -46.7122435 -23.6736578, -46.7122013 -23.6726923, -46.7121803 -23.6721333, -46.7121373 -23.6713053, -46.7120616 -23.6694478, -46.712054 -23.6691542, -46.7120041 -23.6677808, -46.7120138 -23.6676791, -46.7120177 -23.667549, -46.7120063 -23.6672706, -46.7119924 -23.6669303, -46.71198 -23.6666689, -46.7119594 -23.6662338, -46.7119496 -23.6661778, -46.7119418 -23.6661439, -46.7119321 -23.6661171)",,30,,,,,,,,
6505146599,6505146600,0,692890646,False,,cycleway,5.293,"LINESTRING (-46.7329325 -23.6658326, -46.7329035 -23.6658721)",,,,,,,,,,
6505146600,6505146599,0,692890646,False,,cycleway,5.293,"LINESTRING (-46.7329035 -23.6658721, -46.7329325 -23.6658326)",,,,,,,,,,
6505146600,6505146608,0,692890646,False,,cycleway,33.474,"LINESTRING (-46.7329035 -23.6658721, -46.7328715 -23.6659171, -46.7328596 -23.6659339, -46.7328714 -23.6659554, -46.7328714 -23.6659715, -46.7328126 -23.6660555, -46.732802 -23.6660555, -46.7327914 -23.6660502, -46.7327817 -23.6660661, -46.7327555 -23.6661081)",,,,,,,,,,
6505146600,6505146660,0,"[348340764, 348340766]",True,Avenida Luis Gushiken,secondary,555.74,"LINESTRING (-46.7329035 -23.6658721, -46.7329663 -23.6659143, -46.7337051 -23.6663556, -46.7338636 -23.6664524, -46.7339588 -23.6665105, -46.7343108 -23.6667117, -46.734567 -23.6668119, -46.7348195 -23.6668708, -46.7351711 -23.6668858, -46.735383 -23.6669217, -46.7356331 -23.6669986, -46.7358986 -23.6671252, -46.7362106 -23.6673209, -46.7366132 -23.6674727, -46.7377595 -23.6679038, -46.7378028 -23.6679343)",3,50,,,,,,,,
6505146608,6505146609,0,692890646,False,,cycleway,5.302,"LINESTRING (-46.7327555 -23.6661081, -46.7327291 -23.6661492)",,,,,,,,,,
6505146608,6505146600,0,692890646,False,,cycleway,33.474,"LINESTRING (-46.7327555 -23.6661081, -46.7327817 -23.6660661, -46.7327914 -23.6660502, -46.732802 -23.6660555, -46.7328126 -23.6660555, -46.7328714 -23.6659715, -46.7328714 -23.6659554, -46.7328596 -23.6659339, -46.7328715 -23.6659171, -46.7329035 -23.6658721)",,,,,,,,,,
6505146608,4957269121,0,"[313592417, 397125722, 319400306]",True,Avenida Luis Gushiken,secondary,735.0490000000001,"LINESTRING (-46.7327555 -23.6661081, -46.7322386 -23.6657764, -46.7319715 -23.665558, -46.7318584 -23.6654661, -46.7317165 -23.6653415, -46.7316242 -23.6652542, -46.7312731 -23.6648751, -46.731118 -23.6646878, -46.7308918 -23.6644706, -46.7306929 -23.6643321, -46.7304634 -23.664184, -46.7301772 -23.6640598, -46.7298524 -23.6639684, -46.7296221 -23.6638889, -46.7295865 -23.6638738, -46.7292473 -23.6638436, -46.7291469 -23.6638568, -46.7288703 -23.663828, -46.7285484 -23.6637769, -46.7280305 -23.6636702, -46.7277222 -23.6636517, -46.7274089 -23.6636745, -46.72717 -23.6637224, -46.7270646 -23.6637571, -46.7269709 -23.6638046, -46.7268853 -23.6638606, -46.7268167 -23.6639362, -46.7267553 -23.6640145, -46.7267399 -23.6640428, -46.7266816 -23.66415)",3,50,,,,,,,,
6505146609,6505146608,0,692890646,False,,cycleway,5.302,"LINESTRING (-46.7327291 -23.6661492, -46.7327555 -23.6661081)",,,,,,,,,,
6505146657,6505146660,0,692890649,False,,cycleway,30.632,"LINESTRING (-46.7380218 -23.667998, -46.7378977 -23.6679139, -46.7378135 -23.6678839, -46.7378028 -23.6679343)",,,,,,,,,,
6505146660,3259882179,0,348340766,True,Avenida Luis Gushiken,secondary,9.981,"LINESTRING (-46.7378028 -23.6679343, -46.7378893 -23.6679765)",3,50,,,,,,,,
6505146660,6505146665,0,692890649,False,,cycleway,56.966,"LINESTRING (-46.7378028 -23.6679343, -46.7377926 -23.6679727, -46.7377487 -23.6681378, -46.7377354 -23.6681828, -46.7377282 -23.6682204, -46.7378538 -23.6682906, -46.7379348 -23.6683285)",,,,,,,,,,
6505146660,6505146657,0,692890649,False,,cycleway,30.631999999999998,"LINESTRING (-46.7378028 -23.6679343, -46.7378135 -23.6678839, -46.7378977 -23.6679139, -46.7380218 -23.667998)",,,,,,,,,,
6505146665,6505146660,0,692890649,False,,cycleway,56.966,"LINESTRING (-46.7379348 -23.6683285, -46.7378538 -23.6682906, -46.7377282 -23.6682204, -46.7377354 -23.6681828, -46.7377487 -23.6681378, -46.7377926 -23.6679727, -46.7378028 -23.6679343)",,,,,,,,,,
6505146683,6505146890,0,692890654,False,,cycleway,63.455000000000005,"LINESTRING (-46.7406246 -23.6694908, -46.740624 -23.6695118, -46.7406212 -23.6696159, -46.7406071 -23.669617, -46.7405433 -23.6696261, -46.7404153 -23.6696544, -46.7404287 -23.6696834, -46.7404562 -23.6697659, -46.7404201 -23.6697791, -46.7403787 -23.6697942, -46.7403197 -23.669817)",,,,,,,,,,
6505146890,6505146683,0,692890654,False,,cycleway,63.455,"LINESTRING (-46.7403197 -23.669817, -46.7403787 -23.6697942, -46.7404201 -23.6697791, -46.7404562 -23.6697659, -46.7404287 -23.6696834, -46.7404153 -23.6696544, -46.7405433 -23.6696261, -46.7406071 -23.669617, -46.7406212 -23.6696159, -46.740624 -23.6695118, -46.7406246 -23.6694908)",,,,,,,,,,
6554120175,5258198352,0,543951513,False,,cycleway,6.18,"LINESTRING (-46.5857598 -23.5327756, -46.5857519 -23.5327205)",,,,,,,,,,
6554120175,5258198351,0,543951513,False,,cycleway,10.399,"LINESTRING (-46.5857598 -23.5327756, -46.5857824 -23.5328668)",,,,,,,,,,
