y,x,osmid,ref,highway,geometry
45.4889359,9.0669913,14461396,3a,motorway_junction,POINT (9.0669913 45.4889359)
45.4806385,9.1609635,21225882,,traffic_signals,POINT (9.160963499999999 45.4806385)
45.4607197,9.1639558,21225938,,,POINT (9.1639558 45.4607197)
45.4474738,9.1550145,21225955,,,POINT (9.1550145 45.4474738)
45.4592372,9.1506204,21225991,,,POINT (9.150620399999999 45.4592372)
45.4570009,9.1874681,21226040,,,POINT (9.1874681 45.4570009)
45.4512898,9.1550705,21226044,,traffic_signals,POINT (9.155070500000001 45.4512898)
45.4812253,9.1739603,21226072,,,POINT (9.173960299999999 45.4812253)
45.4549628,9.1466304,21226074,,,POINT (9.146630399999999 45.4549628)
45.4572026,9.1844274,21226083,,,POINT (9.184427400000001 45.4572026)
45.460455,9.1566992,21226090,,,POINT (9.1566992 45.460455)
45.4823616,9.1718841,21226091,,,POINT (9.1718841 45.4823616)
45.4811635,9.1731047,21226162,,,POINT (9.1731047 45.4811635)
45.450494,9.1564589,21226170,,,POINT (9.156458900000001 45.450494)
45.4600734,9.1430717,21226308,,,POINT (9.1430717 45.4600734)
45.4647218,9.1424154,21226317,,crossing,POINT (9.142415400000001 45.4647218)
45.4688987,9.1580005,21226393,,,POINT (9.1580005 45.4688987)
45.459017,9.1509678,21226414,,,POINT (9.1509678 45.459017)
45.4541616,9.1438141,21226526,,,POINT (9.1438141 45.4541616)
45.4700975,9.1616374,21226559,,,POINT (9.1616374 45.4700975)
45.4547259,9.1457953,21226571,,,POINT (9.1457953 45.4547259)
45.4709397,9.1623796,21226575,,,POINT (9.1623796 45.4709397)
45.4503167,9.1556809,21226577,,traffic_signals,POINT (9.1556809 45.4503167)
45.448691,9.1440307,21226602,,,POINT (9.1440307 45.448691)
45.4587107,9.1579977,21226639,,,POINT (9.157997699999999 45.4587107)
45.4535028,9.1415716,21226719,,,POINT (9.141571600000001 45.4535028)
45.4534476,9.1475626,21226970,,,POINT (9.147562600000001 45.4534476)
45.4827095,9.1724757,21226974,,,POINT (9.1724757 45.4827095)
45.4529748,9.141878,21227252,,,POINT (9.141878 45.4529748)
45.4554773,9.1579493,21257013,,mini_roundabout,POINT (9.1579493 45.4554773)
45.45535,9.1601958,21257021,,,POINT (9.1601958 45.45535)
45.4547849,9.1584064,21257022,,,POINT (9.158406400000001 45.4547849)
45.4572205,9.1589742,21257023,,,POINT (9.158974199999999 45.4572205)
45.4583548,9.1624804,21257032,,,POINT (9.1624804 45.4583548)
45.4540583,9.1635933,21298308,,traffic_signals,POINT (9.1635933 45.4540583)
45.4558553,9.1692753,21298337,,,POINT (9.169275300000001 45.4558553)
45.4550047,9.166756,21298339,,,POINT (9.166755999999999 45.4550047)
45.4560432,9.1661532,21298348,,,POINT (9.1661532 45.4560432)
45.4481729,9.1581829,21298363,,,POINT (9.1581829 45.4481729)
45.4523644,9.1698981,21298372,,,POINT (9.169898099999999 45.4523644)
45.4527972,9.1597054,21298376,,traffic_signals,POINT (9.1597054 45.4527972)
45.4480232,9.1549616,21298380,,,POINT (9.1549616 45.4480232)
45.4478192,9.1545979,21298381,,,POINT (9.154597900000001 45.4478192)
45.4476965,9.1545578,21298382,,,POINT (9.154557799999999 45.4476965)
45.4476205,9.1545559,21298384,,crossing,POINT (9.1545559 45.4476205)
45.4478824,9.1548707,21298385,,,POINT (9.1548707 45.4478824)
45.4481534,9.1569714,21298388,,,POINT (9.1569714 45.4481534)
45.4643537,9.1416889,21310576,,,POINT (9.1416889 45.4643537)
45.4492088,9.1620494,21389404,,,POINT (9.162049400000001 45.4492088)
45.4458802,9.1463488,21389407,,,POINT (9.1463488 45.4458802)
45.445722,9.1456222,21389410,,,POINT (9.1456222 45.445722)
45.4453997,9.1440917,21389411,,,POINT (9.144091700000001 45.4453997)
45.4439529,9.1371763,21389412,,,POINT (9.1371763 45.4439529)
45.4407001,9.1277451,21389413,,,POINT (9.1277451 45.4407001)
45.4402541,9.1271322,21389414,,,POINT (9.1271322 45.4402541)
45.4394563,9.1260978,21389415,,,POINT (9.1260978 45.4394563)
45.4390774,9.1254717,21389417,,,POINT (9.1254717 45.4390774)
45.4493632,9.1639732,21458594,,,POINT (9.163973199999999 45.4493632)
45.4667933,9.1813627,21555347,,,POINT (9.181362699999999 45.4667933)
45.4663939,9.1810093,21555349,,,POINT (9.181009299999999 45.4663939)
45.4641956,9.1754308,21555353,,,POINT (9.175430800000001 45.4641956)
45.4640816,9.1754122,21555386,,,POINT (9.1754122 45.4640816)
45.462084,9.1744602,21555479,,,POINT (9.1744602 45.462084)
45.4653822,9.1780598,21555752,,,POINT (9.1780598 45.4653822)
45.4509437,9.171379,21663226,,,POINT (9.171379 45.4509437)
45.4493686,9.1732923,21663230,,,POINT (9.1732923 45.4493686)
45.450035,9.1753193,21663234,,,POINT (9.1753193 45.450035)
45.4501282,9.175391,21663235,,,POINT (9.175390999999999 45.4501282)
45.4514158,9.1777636,21663238,,,POINT (9.1777636 45.4514158)
45.4635809,9.2036538,21663240,,,POINT (9.2036538 45.4635809)
45.4623474,9.2036638,21663247,,,POINT (9.203663799999999 45.4623474)
45.4583813,9.1738404,24576286,,,POINT (9.1738404 45.4583813)
45.4240131,9.2469608,25543503,,,POINT (9.2469608 45.4240131)
45.4241485,9.2472801,25543531,,,POINT (9.247280099999999 45.4241485)
45.4240745,9.2462004,25543562,,,POINT (9.246200399999999 45.4240745)
45.4239874,9.2465419,25543601,,,POINT (9.2465419 45.4239874)
45.4249627,9.247437,25543636,,,POINT (9.247437 45.4249627)
45.4251313,9.2472618,25543666,,,POINT (9.2472618 45.4251313)
45.4245406,9.247574,25543684,,,POINT (9.247574 45.4245406)
45.4734121,9.2239785,25543688,,traffic_signals,POINT (9.223978499999999 45.4734121)
45.4247036,9.2475749,25543709,,,POINT (9.2475749 45.4247036)
45.4708879,9.2235621,25543849,,traffic_signals,POINT (9.223562100000001 45.4708879)
45.4244776,9.2457783,25543877,,,POINT (9.2457783 45.4244776)
45.4257806,9.2456347,25543895,,,POINT (9.2456347 45.4257806)
45.4243111,9.2458717,25543903,,,POINT (9.2458717 45.4243111)
45.5100757,9.2471984,27551149,,,POINT (9.2471984 45.5100757)
45.4691612,9.2234904,27552415,,,POINT (9.223490399999999 45.4691612)
45.4705996,9.1587765,27560352,,,POINT (9.1587765 45.4705996)
45.4701509,9.1580979,27560355,,,POINT (9.1580979 45.4701509)
45.4696665,9.1587651,27560358,,,POINT (9.1587651 45.4696665)
45.4702534,9.1592334,27560361,,,POINT (9.1592334 45.4702534)
45.4692917,9.156767,27560399,,,POINT (9.156767 45.4692917)
45.4822796,9.1631001,27584083,,traffic_signals,POINT (9.163100099999999 45.4822796)
45.4642521,9.1830374,27653918,,,POINT (9.1830374 45.4642521)
45.4641678,9.1845736,27653925,,,POINT (9.1845736 45.4641678)
45.464113,9.1806668,27653931,,,POINT (9.180666799999999 45.464113)
45.4627734,9.1809613,27653932,,,POINT (9.1809613 45.4627734)
45.4625527,9.1797315,27653934,,,POINT (9.179731500000001 45.4625527)
45.4614482,9.1799723,27653935,,,POINT (9.179972299999999 45.4614482)
45.46074,9.179647,27653936,,,POINT (9.179646999999999 45.46074)
45.4606877,9.1801439,27653937,,,POINT (9.180143899999999 45.4606877)
45.4615741,9.1807378,27653939,,,POINT (9.180737799999999 45.4615741)
45.4610657,9.1808289,27653943,,,POINT (9.1808289 45.4610657)
45.4611147,9.1834132,27653945,,,POINT (9.1834132 45.4611147)
45.4613895,9.1825548,27653946,,,POINT (9.1825548 45.4613895)
45.4617013,9.182405,27653947,,,POINT (9.182404999999999 45.4617013)
45.4617791,9.1829856,27653948,,,POINT (9.1829856 45.4617791)
45.4620219,9.184316,27653951,,,POINT (9.184316000000001 45.4620219)
45.4631567,9.1825465,27653955,,,POINT (9.182546500000001 45.4631567)
45.4642499,9.1810495,27654223,,,POINT (9.1810495 45.4642499)
45.4645875,9.1819235,27654225,,,POINT (9.1819235 45.4645875)
45.4621286,9.1815478,27654228,,,POINT (9.181547800000001 45.4621286)
45.4645507,9.1812349,27654229,,,POINT (9.1812349 45.4645507)
45.4681651,9.1953142,27654245,,,POINT (9.1953142 45.4681651)
45.4668687,9.1967159,27654246,,,POINT (9.196715899999999 45.4668687)
45.4605733,9.1432221,27714892,,,POINT (9.143222099999999 45.4605733)
45.4648458,9.1818812,27738480,,,POINT (9.181881199999999 45.4648458)
45.4635852,9.1809275,27738482,,,POINT (9.180927499999999 45.4635852)
45.463389,9.1809491,27738484,,,POINT (9.180949099999999 45.463389)
45.4616648,9.182071,27738487,,,POINT (9.182071000000001 45.4616648)
45.4636451,9.1854493,27738495,,,POINT (9.1854493 45.4636451)
45.4625316,9.1811139,27738503,,,POINT (9.1811139 45.4625316)
45.4622128,9.1814888,27738505,,,POINT (9.1814888 45.4622128)
45.4657824,9.1993491,28848528,,,POINT (9.199349099999999 45.4657824)
45.4652336,9.1994267,28848538,,,POINT (9.1994267 45.4652336)
45.465137,9.1998426,28848540,,,POINT (9.1998426 45.465137)
45.4634051,9.1979523,28848541,,,POINT (9.197952300000001 45.4634051)
45.464268,9.1987963,28848547,,,POINT (9.1987963 45.464268)
45.4734039,9.2323804,29089548,,,POINT (9.2323804 45.4734039)
45.4726753,9.2323978,29089549,,,POINT (9.232397799999999 45.4726753)
45.4610108,9.1697577,29137373,,,POINT (9.1697577 45.4610108)
45.4606768,9.1693642,29137381,,,POINT (9.1693642 45.4606768)
45.4597433,9.1694814,29137383,,,POINT (9.1694814 45.4597433)
45.4596409,9.1689577,29137386,,,POINT (9.1689577 45.4596409)
45.4594934,9.1658049,29137388,,traffic_signals,POINT (9.165804899999999 45.4594934)
45.4639588,9.1745138,29137410,,traffic_signals,POINT (9.1745138 45.4639588)
45.4643027,9.1732492,29137411,,,POINT (9.173249200000001 45.4643027)
45.4475685,9.1768496,29137451,,,POINT (9.176849600000001 45.4475685)
45.4489025,9.1752122,29137458,,,POINT (9.175212200000001 45.4489025)
45.4488971,9.1729948,29137459,,,POINT (9.1729948 45.4488971)
45.4552793,9.1923719,29749451,,,POINT (9.192371899999999 45.4552793)
45.4553896,9.1922992,29749452,,,POINT (9.192299200000001 45.4553896)
45.455385,9.1927407,29749456,,,POINT (9.1927407 45.455385)
45.4553095,9.1927051,29749457,,,POINT (9.1927051 45.4553095)
45.4552539,9.192614,29749458,,,POINT (9.192614000000001 45.4552539)
45.4536201,9.1441055,29766168,,,POINT (9.1441055 45.4536201)
45.4735669,9.2323872,29797331,,,POINT (9.2323872 45.4735669)
45.4725983,9.2239913,29797334,,,POINT (9.2239913 45.4725983)
45.4489917,9.1621716,31107189,,,POINT (9.162171600000001 45.4489917)
45.4485906,9.1602182,31107192,,traffic_signals,POINT (9.160218199999999 45.4485906)
45.4827179,9.1560571,31333462,,,POINT (9.1560571 45.4827179)
45.4617967,9.1745184,31333699,,,POINT (9.1745184 45.4617967)
45.4613858,9.1748441,31333700,,,POINT (9.1748441 45.4613858)
45.4610736,9.1754611,31333701,,,POINT (9.1754611 45.4610736)
45.4608202,9.176378,31333702,,crossing,POINT (9.176378 45.4608202)
45.46067,9.1769276,31333703,,,POINT (9.176927600000001 45.46067)
45.4605324,9.1774387,31333704,,,POINT (9.1774387 45.4605324)
45.4511216,9.1712008,31333707,,,POINT (9.171200799999999 45.4511216)
45.4516528,9.1737133,31333710,,,POINT (9.173713299999999 45.4516528)
45.462832,9.203663,31333883,,,POINT (9.203663000000001 45.462832)
45.4552852,9.0773721,31367301,4,motorway_junction,POINT (9.0773721 45.4552852)
45.4560335,9.0777004,31367303,,,POINT (9.077700399999999 45.4560335)
45.4564195,9.0778771,31367304,,,POINT (9.0778771 45.4564195)
45.4567796,9.0780834,31367305,,,POINT (9.078083400000001 45.4567796)
45.4782874,9.1845064,31489451,,,POINT (9.1845064 45.4782874)
45.4777407,9.1845473,31489452,,traffic_signals,POINT (9.1845473 45.4777407)
45.4721072,9.183918,31508872,,traffic_signals,POINT (9.183918 45.4721072)
45.4740014,9.1835195,31508936,,,POINT (9.183519499999999 45.4740014)
45.4746136,9.1835026,31508937,,,POINT (9.183502600000001 45.4746136)
45.4752331,9.1835798,31508938,,,POINT (9.1835798 45.4752331)
45.4776584,9.184505,31508941,,crossing,POINT (9.184505 45.4776584)
45.4783018,9.1850878,31509027,,,POINT (9.1850878 45.4783018)
45.4794987,9.1860794,31509028,,,POINT (9.186079400000001 45.4794987)
45.4785429,9.1776624,31774655,,,POINT (9.177662400000001 45.4785429)
45.480507,9.1795561,31774772,,,POINT (9.179556099999999 45.480507)
45.4812794,9.1747139,31774775,,,POINT (9.1747139 45.4812794)
45.4791082,9.1775921,31774817,,,POINT (9.1775921 45.4791082)
45.4787878,9.177829,31774878,,,POINT (9.177828999999999 45.4787878)
45.4800345,9.1761036,31774946,,,POINT (9.176103599999999 45.4800345)
45.4798731,9.1748843,31823032,,,POINT (9.1748843 45.4798731)
45.4802144,9.1774223,31823037,,,POINT (9.1774223 45.4802144)
45.4806294,9.1747848,31875517,,,POINT (9.174784799999999 45.4806294)
45.4751312,9.190137,33197630,,,POINT (9.190137 45.4751312)
45.4749554,9.1915992,33197631,,traffic_signals,POINT (9.191599200000001 45.4749554)
45.478189,9.1882131,33197799,,,POINT (9.1882131 45.478189)
45.4757872,9.1694992,35080726,,,POINT (9.169499200000001 45.4757872)
45.4758497,9.1700511,35080730,,crossing,POINT (9.1700511 45.4758497)
45.4758044,9.1701496,35080732,,,POINT (9.1701496 45.4758044)
45.4757385,9.1712273,35080733,,,POINT (9.1712273 45.4757385)
45.4748124,9.1711019,35080735,,,POINT (9.1711019 45.4748124)
45.4757116,9.1695648,35080736,,,POINT (9.1695648 45.4757116)
45.4750277,9.1686949,35080737,,,POINT (9.1686949 45.4750277)
45.4676975,9.1945319,35080862,,,POINT (9.194531899999999 45.4676975)
45.4693722,9.2020228,35081142,,,POINT (9.2020228 45.4693722)
45.4640194,9.1819714,53720390,,,POINT (9.1819714 45.4640194)
45.463024,9.180863,53720612,,,POINT (9.180863 45.463024)
45.4853915,9.1882917,53763195,,,POINT (9.188291700000001 45.4853915)
45.4852835,9.1885392,53763198,,,POINT (9.188539199999999 45.4852835)
45.4853357,9.1889431,53763202,,,POINT (9.188943099999999 45.4853357)
45.5116228,9.1601333,78420295,,,POINT (9.1601333 45.5116228)
45.5134048,9.2077044,88204193,,,POINT (9.207704400000001 45.5134048)
45.5136653,9.2097481,88204205,,,POINT (9.209748100000001 45.5136653)
45.5133373,9.2094589,88204211,,,POINT (9.2094589 45.5133373)
45.5129617,9.2085408,88204222,,,POINT (9.2085408 45.5129617)
45.5120863,9.207018,88204237,,,POINT (9.207018 45.5120863)
45.4946006,9.2069663,90222459,,,POINT (9.206966299999999 45.4946006)
45.482696,9.1536622,90603144,,traffic_signals,POINT (9.153662199999999 45.482696)
45.4594246,9.1723316,91532532,,,POINT (9.1723316 45.4594246)
45.4834332,9.1572791,95766226,,,POINT (9.1572791 45.4834332)
45.4849375,9.1595778,95766239,,,POINT (9.159577799999999 45.4849375)
45.4601367,9.1767541,95769545,,,POINT (9.1767541 45.4601367)
45.4905913,9.2212009,100939337,,,POINT (9.221200899999999 45.4905913)
45.490363,9.2222707,100943119,,,POINT (9.222270699999999 45.490363)
45.4907905,9.2200065,100944197,,,POINT (9.2200065 45.4907905)
45.4506217,9.2246136,102220649,,crossing,POINT (9.2246136 45.4506217)
45.4506496,9.2293338,102220650,,,POINT (9.229333799999999 45.4506496)
45.4693386,9.1899871,114317201,,,POINT (9.1899871 45.4693386)
45.4711595,9.1926319,114317241,,,POINT (9.1926319 45.4711595)
45.4515048,9.1557296,114329059,,,POINT (9.155729600000001 45.4515048)
45.450447,9.1560153,114329115,,,POINT (9.1560153 45.450447)
45.4431217,9.1887273,127718953,,crossing,POINT (9.1887273 45.4431217)
45.5017523,9.2096835,135868809,,,POINT (9.209683500000001 45.5017523)
45.506909,9.2113974,136778865,,,POINT (9.211397399999999 45.506909)
45.5069458,9.2114887,136778867,,,POINT (9.2114887 45.5069458)
45.5072374,9.2122692,136778869,,,POINT (9.2122692 45.5072374)
45.507511,9.2127643,136778871,,,POINT (9.2127643 45.507511)
45.5203096,9.2216113,136778894,,,POINT (9.221611299999999 45.5203096)
45.4814916,9.1772315,139182100,,,POINT (9.1772315 45.4814916)
45.4751253,9.1865848,139267987,,,POINT (9.1865848 45.4751253)
45.4755347,9.1836975,139268615,,,POINT (9.183697499999999 45.4755347)
45.4742804,9.2304001,205749469,,,POINT (9.230400100000001 45.4742804)
45.4743125,9.2343873,206175280,,,POINT (9.2343873 45.4743125)
45.4762749,9.2239359,232822668,,traffic_signals,POINT (9.223935900000001 45.4762749)
45.4761092,9.2239395,232822670,,traffic_signals,POINT (9.2239395 45.4761092)
45.4742207,9.2239643,232822671,,,POINT (9.2239643 45.4742207)
45.4734074,9.2235312,232825354,,traffic_signals,POINT (9.2235312 45.4734074)
45.4759354,9.2235022,232825359,,traffic_signals,POINT (9.2235022 45.4759354)
45.4761019,9.2234992,232825360,,traffic_signals,POINT (9.223499199999999 45.4761019)
45.4779994,9.2234705,232825361,,,POINT (9.223470499999999 45.4779994)
45.4664227,9.1768763,232868020,,,POINT (9.1768763 45.4664227)
45.4673889,9.1774711,232868021,,,POINT (9.1774711 45.4673889)
45.4504413,9.1689817,232889790,,,POINT (9.1689817 45.4504413)
45.4498344,9.1661429,232890306,,,POINT (9.166142900000001 45.4498344)
45.4489074,9.1771593,234685725,,,POINT (9.1771593 45.4489074)
45.4419847,9.1685318,234707779,,,POINT (9.1685318 45.4419847)
45.449353,9.2058715,241468486,,,POINT (9.205871500000001 45.449353)
45.4492256,9.2062806,241469424,,,POINT (9.206280599999999 45.4492256)
45.4760445,9.2066397,242938867,,,POINT (9.2066397 45.4760445)
45.4752818,9.1374301,243910462,,,POINT (9.1374301 45.4752818)
45.4988844,9.2513833,246513473,,,POINT (9.251383300000001 45.4988844)
45.4995156,9.2518489,246513474,,,POINT (9.251848900000001 45.4995156)
45.5000403,9.2522659,246513475,,,POINT (9.252265899999999 45.5000403)
45.5004813,9.2527751,246513476,,,POINT (9.252775099999999 45.5004813)
45.494172,9.2064001,246815072,,traffic_signals,POINT (9.2064001 45.494172)
45.4828528,9.1770426,246995020,,,POINT (9.1770426 45.4828528)
45.4718679,9.1114265,248226755,,,POINT (9.1114265 45.4718679)
45.4609881,9.1862182,249167226,,,POINT (9.186218200000001 45.4609881)
45.4611654,9.1863893,249167509,,,POINT (9.1863893 45.4611654)
45.4603036,9.1863653,249167614,,,POINT (9.1863653 45.4603036)
45.4606615,9.1863484,249167615,,,POINT (9.1863484 45.4606615)
45.4601643,9.1864034,249167657,,,POINT (9.1864034 45.4601643)
45.4585077,9.1876846,249167983,,,POINT (9.187684600000001 45.4585077)
45.4596446,9.1854356,249168108,,,POINT (9.1854356 45.4596446)
45.4599565,9.1857252,249168109,,,POINT (9.1857252 45.4599565)
45.4590105,9.1848743,249169494,,,POINT (9.184874300000001 45.4590105)
45.4594634,9.1838144,249169495,,,POINT (9.183814399999999 45.4594634)
45.4616714,9.1849107,249171146,,,POINT (9.1849107 45.4616714)
45.4785577,9.23662,249177464,,,POINT (9.23662 45.4785577)
45.4785477,9.2343366,249177473,,,POINT (9.234336600000001 45.4785477)
45.4785311,9.2300026,249177474,,,POINT (9.230002600000001 45.4785311)
45.4954915,9.1095287,249381639,,,POINT (9.1095287 45.4954915)
45.4932541,9.1138917,249381642,,,POINT (9.1138917 45.4932541)
45.4927881,9.1147581,249381643,,,POINT (9.1147581 45.4927881)
45.5015591,9.1077196,249389763,,,POINT (9.107719599999999 45.5015591)
45.5010113,9.1093344,249390413,,,POINT (9.1093344 45.5010113)
45.4869468,9.1332589,249453841,,,POINT (9.1332589 45.4869468)
45.5069093,9.2063927,249779075,,,POINT (9.2063927 45.5069093)
45.5068896,9.2056523,249779374,,,POINT (9.205652300000001 45.5068896)
45.4946933,9.2070716,250169284,,traffic_signals,POINT (9.207071600000001 45.4946933)
45.4507292,9.2244555,250510794,,,POINT (9.224455499999999 45.4507292)
45.4881903,9.1911865,250796978,,crossing,POINT (9.191186500000001 45.4881903)
45.4492657,9.2059924,250809677,,,POINT (9.2059924 45.4492657)
45.5125679,9.2224634,250989677,,,POINT (9.222463400000001 45.5125679)
45.5138627,9.2221413,250994950,,crossing,POINT (9.222141300000001 45.5138627)
45.513138,9.2222803,250994952,,,POINT (9.2222803 45.513138)
45.4700095,9.1838697,251288802,,,POINT (9.183869700000001 45.4700095)
45.4683211,9.1887702,251289218,,,POINT (9.1887702 45.4683211)
45.4675822,9.1867284,251289314,,,POINT (9.1867284 45.4675822)
45.467741,9.1871199,251289315,,crossing,POINT (9.187119900000001 45.467741)
45.4682549,9.18751,251289316,,,POINT (9.18751 45.4682549)
45.468297,9.1875648,251289317,,,POINT (9.187564800000001 45.468297)
45.4685814,9.1882456,251289318,,,POINT (9.1882456 45.4685814)
45.4685486,9.1866002,251289399,,,POINT (9.186600200000001 45.4685486)
45.4686894,9.1901744,251289639,,,POINT (9.1901744 45.4686894)
45.4693662,9.1911549,251289773,,,POINT (9.191154900000001 45.4693662)
45.4691409,9.1907732,251289774,,,POINT (9.190773200000001 45.4691409)
45.4688915,9.1904003,251289775,,,POINT (9.1904003 45.4688915)
45.468666,9.1936752,251290057,,,POINT (9.193675199999999 45.468666)
45.4690334,9.1935738,251290058,,,POINT (9.193573799999999 45.4690334)
45.4691167,9.1934878,251290059,,,POINT (9.1934878 45.4691167)
45.4692218,9.193372,251290060,,,POINT (9.193372 45.4692218)
45.4678299,9.1922362,251290094,,,POINT (9.1922362 45.4678299)
45.4682735,9.1913694,251290096,,,POINT (9.191369399999999 45.4682735)
45.4681919,9.1916377,251290097,,,POINT (9.191637699999999 45.4681919)
45.4681114,9.1919085,251290098,,,POINT (9.1919085 45.4681114)
45.4680272,9.1920459,251290099,,,POINT (9.1920459 45.4680272)
45.4683828,9.1988884,251291649,,,POINT (9.1988884 45.4683828)
45.4696553,9.1934401,251291732,,,POINT (9.1934401 45.4696553)
45.4673644,9.1962485,251292274,,,POINT (9.196248499999999 45.4673644)
45.5169734,9.1826302,251309661,,,POINT (9.1826302 45.5169734)
45.5170639,9.1825556,251309676,,,POINT (9.182555600000001 45.5170639)
45.5169734,9.1823319,251309712,,,POINT (9.182331899999999 45.5169734)
45.5168829,9.1824065,251309713,,,POINT (9.182406500000001 45.5168829)
45.5168829,9.1825556,251309715,,,POINT (9.182555600000001 45.5168829)
45.5156099,9.1944974,251310200,,crossing,POINT (9.194497399999999 45.5156099)
45.5167988,9.1842554,251312029,,,POINT (9.1842554 45.5167988)
45.5171003,9.184766,251312031,,,POINT (9.184766 45.5171003)
45.5172463,9.1850691,251312032,,,POINT (9.1850691 45.5172463)
45.5174346,9.1855932,251312047,,,POINT (9.1855932 45.5174346)
45.5174746,9.1860629,251312049,,,POINT (9.1860629 45.5174746)
45.5174284,9.1869415,251312050,,,POINT (9.1869415 45.5174284)
45.4370248,9.1471627,251622056,,,POINT (9.147162700000001 45.4370248)
45.4383153,9.1471115,251622057,,crossing,POINT (9.147111499999999 45.4383153)
45.4395799,9.1518044,251622058,,traffic_signals,POINT (9.1518044 45.4395799)
45.4387088,9.148569,251622060,,,POINT (9.148569 45.4387088)
45.4391496,9.1502067,251622064,,,POINT (9.1502067 45.4391496)
45.4388769,9.1527196,251622066,,,POINT (9.152719599999999 45.4388769)
45.4385578,9.1522206,251622067,,,POINT (9.1522206 45.4385578)
45.4371833,9.1523,251622068,,,POINT (9.1523 45.4371833)
45.4372081,9.1528741,251622069,,,POINT (9.1528741 45.4372081)
45.4381759,9.1528146,251622071,,,POINT (9.152814599999999 45.4381759)
45.437448,9.1471346,251622074,,,POINT (9.147134599999999 45.437448)
45.4375845,9.1456643,251622076,,,POINT (9.1456643 45.4375845)
45.4380713,9.1444264,251622077,,,POINT (9.1444264 45.4380713)
45.4381566,9.1457588,251622078,,,POINT (9.145758799999999 45.4381566)
45.4431395,9.1418521,251624274,,,POINT (9.141852099999999 45.4431395)
45.4436032,9.1414516,251624275,,,POINT (9.1414516 45.4436032)
45.4255172,9.2467778,252123139,,,POINT (9.2467778 45.4255172)
45.5002719,9.1713778,252204443,,,POINT (9.1713778 45.5002719)
45.5008359,9.1748289,252204444,,,POINT (9.1748289 45.5008359)
45.5009474,9.1755682,252204445,,,POINT (9.175568200000001 45.5009474)
45.5031307,9.1766084,252206282,,,POINT (9.176608399999999 45.5031307)
45.5036113,9.1786267,252208285,,,POINT (9.178626700000001 45.5036113)
45.4997099,9.1748436,252209197,,,POINT (9.174843600000001 45.4997099)
45.4997861,9.1756756,252209766,,,POINT (9.1756756 45.4997861)
45.4758122,9.2071388,252231063,,,POINT (9.207138799999999 45.4758122)
45.4805128,9.1796079,252373956,,crossing,POINT (9.179607900000001 45.4805128)
45.4805524,9.1799233,252373958,,,POINT (9.1799233 45.4805524)
45.4804045,9.1799282,252373959,,,POINT (9.179928200000001 45.4804045)
45.4783874,9.1888781,252631059,,,POINT (9.1888781 45.4783874)
45.4752184,9.1893245,252631068,,,POINT (9.1893245 45.4752184)
45.4784064,9.1845565,252632610,,,POINT (9.184556499999999 45.4784064)
45.4733382,9.1836667,252638414,,,POINT (9.1836667 45.4733382)
45.4708285,9.183516,252638503,,,POINT (9.183515999999999 45.4708285)
45.4748322,9.1819107,252639692,,,POINT (9.1819107 45.4748322)
45.4739271,9.1833874,252639694,,crossing,POINT (9.183387400000001 45.4739271)
45.4737631,9.1835523,252639696,,,POINT (9.183552300000001 45.4737631)
45.4729803,9.1837451,252639702,,,POINT (9.183745099999999 45.4729803)
45.4737754,9.1864586,252640945,,,POINT (9.1864586 45.4737754)
45.472375,9.18495,252640948,,,POINT (9.184950000000001 45.472375)
45.4734033,9.1844856,252640949,,crossing,POINT (9.1844856 45.4734033)
45.473592,9.1836071,252640951,,,POINT (9.1836071 45.473592)
45.4756806,9.2239489,253234442,,,POINT (9.2239489 45.4756806)
45.4751277,9.2239544,253234445,,,POINT (9.2239544 45.4751277)
45.499634,9.1836167,253236781,,,POINT (9.1836167 45.499634)
45.5001734,9.1857705,253236782,,,POINT (9.1857705 45.5001734)
45.5238141,9.2050152,253311343,,,POINT (9.2050152 45.5238141)
45.5265777,9.2091474,253311749,,,POINT (9.209147400000001 45.5265777)
45.5279019,9.2099135,253311751,,,POINT (9.209913500000001 45.5279019)
45.5279584,9.2099156,253311752,,,POINT (9.2099156 45.5279584)
45.5270429,9.209094,253311770,,,POINT (9.209094 45.5270429)
45.5268097,9.2089192,253311771,,,POINT (9.2089192 45.5268097)
45.5279929,9.2097915,253311772,,crossing,POINT (9.2097915 45.5279929)
45.5280319,9.2096528,253311778,,,POINT (9.209652800000001 45.5280319)
45.5141228,9.1764639,253752171,,,POINT (9.1764639 45.5141228)
45.5154132,9.1751884,253752567,,,POINT (9.1751884 45.5154132)
45.5140115,9.1757665,253752568,,,POINT (9.1757665 45.5140115)
45.5193257,9.1744874,253754849,,,POINT (9.1744874 45.5193257)
45.5194897,9.1752625,253754850,,,POINT (9.175262500000001 45.5194897)
45.5193988,9.1748153,253754861,,,POINT (9.174815300000001 45.5193988)
45.5198279,9.1727052,253754864,,,POINT (9.172705199999999 45.5198279)
45.5208479,9.1714155,253754963,,,POINT (9.1714155 45.5208479)
45.5190033,9.1729818,253754965,,,POINT (9.172981800000001 45.5190033)
45.5154866,9.19452,253963421,,,POINT (9.194520000000001 45.5154866)
45.5206672,9.1809173,254074438,,,POINT (9.180917300000001 45.5206672)
45.5202085,9.1810373,254074439,,,POINT (9.1810373 45.5202085)
45.5194252,9.1814254,254074440,,,POINT (9.1814254 45.5194252)
