u,v,key,osmid,highway,oneway,length,geometry,tunnel,bridge,name,maxspeed,lanes,service,access,ref
1624992401,1624992428,0,149530740,cycleway,False,64.751,"LINESTRING (69.19956019999999 41.3607385, 69.1987963 41.3608403)",,,,,,,,
1624992401,5776368560,0,149530740,cycleway,False,6.712,"LINESTRING (69.19956019999999 41.3607385, 69.1996334 41.3607135)",,,,,,,,
1624992428,5776368545,0,149530740,cycleway,False,6.713,"LINESTRING (69.1987963 41.3608403, 69.1987159 41.3608384)",,,,,,,,
1624992428,1624992401,0,149530740,cycleway,False,64.751,"LINESTRING (69.1987963 41.3608403, 69.19956019999999 41.3607385)",,,,,,,,
1624992469,1624992471,0,149530740,cycleway,False,65.018,"LINESTRING (69.1986383 41.3602158, 69.19940389999999 41.3601077)",,,,,,,,
1624992469,5776368552,0,149530740,cycleway,False,7.144,"LINESTRING (69.1986383 41.3602158, 69.198559 41.36024)",,,,,,,,
1624992471,5776368553,0,149530740,cycleway,False,6.552,"LINESTRING (69.19940389999999 41.3601077, 69.1994823 41.3601046)",,,,,,,,
1624992471,1624992469,0,149530740,cycleway,False,65.018,"LINESTRING (69.19940389999999 41.3601077, 69.1986383 41.3602158)",,,,,,,,
5719666393,5719731346,0,385231440,cycleway,False,978.0719999999999,"LINESTRING (69.2946323 41.3119533, 69.29449700000001 41.31185, 69.29439499999999 41.3116405, 69.2942973 41.3114843, 69.2944162 41.3112155, 69.29455179999999 41.3109512, 69.2946611 41.3106947, 69.2946846 41.3106089, 69.2946948 41.310409, 69.2945036 41.3095242, 69.2944798 41.3093345, 69.2945222 41.3092116, 69.29467560000001 41.3090572, 69.2948986 41.3089076, 69.2951018 41.3088343, 69.29571079999999 41.3086511, 69.2957923 41.3085976, 69.2958653 41.3084983, 69.2959352 41.3084005, 69.296049 41.3082926, 69.29615320000001 41.308242, 69.29624370000001 41.3082318, 69.29625900000001 41.3082351, 69.29630090000001 41.3082442, 69.29637839999999 41.3082722, 69.29642149999999 41.3083238, 69.2964755 41.3084578, 69.2965201 41.3086692, 69.2966022 41.3087352, 69.2966524 41.3088219, 69.2966722 41.3089235, 69.29665970000001 41.3090294, 69.2965506 41.3092455, 69.2964207 41.3094471, 69.2962696 41.3096055, 69.2960559 41.3097853, 69.2960501 41.3098582, 69.2959604 41.3099452, 69.2958356 41.3099542, 69.2956867 41.3099544, 69.295649 41.3099843, 69.2956939 41.3107244, 69.29575680000001 41.3111981, 69.29572570000001 41.3112656, 69.29513780000001 41.311816)",,,,,,,,
5719731346,5719666393,0,385231440,cycleway,False,978.0719999999997,"LINESTRING (69.29513780000001 41.311816, 69.29572570000001 41.3112656, 69.29575680000001 41.3111981, 69.2956939 41.3107244, 69.295649 41.3099843, 69.2956867 41.3099544, 69.2958356 41.3099542, 69.2959604 41.3099452, 69.2960501 41.3098582, 69.2960559 41.3097853, 69.2962696 41.3096055, 69.2964207 41.3094471, 69.2965506 41.3092455, 69.29665970000001 41.3090294, 69.2966722 41.3089235, 69.2966524 41.3088219, 69.2966022 41.3087352, 69.2965201 41.3086692, 69.2964755 41.3084578, 69.29642149999999 41.3083238, 69.29637839999999 41.3082722, 69.29630090000001 41.3082442, 69.29625900000001 41.3082351, 69.29624370000001 41.3082318, 69.29615320000001 41.308242, 69.296049 41.3082926, 69.2959352 41.3084005, 69.2958653 41.3084983, 69.2957923 41.3085976, 69.29571079999999 41.3086511, 69.2951018 41.3088343, 69.2948986 41.3089076, 69.29467560000001 41.3090572, 69.2945222 41.3092116, 69.2944798 41.3093345, 69.2945036 41.3095242, 69.2946948 41.310409, 69.2946846 41.3106089, 69.2946611 41.3106947, 69.29455179999999 41.3109512, 69.2944162 41.3112155, 69.2942973 41.3114843, 69.29439499999999 41.3116405, 69.29449700000001 41.31185, 69.2946323 41.3119533)",,,,,,,,
5776368531,5776368557,0,149530740,cycleway,False,6.431,"LINESTRING (69.1999039 41.3603698, 69.1999091 41.3604275)",,,,,,,,
5776368531,5776368556,0,149530740,cycleway,False,7.811,"LINESTRING (69.1999039 41.3603698, 69.19987709999999 41.3603025)",,,,,,,,
5776368532,5776368549,0,149530740,cycleway,False,6.277,"LINESTRING (69.1983213 41.3605756, 69.1983142 41.3605194)",,,,,,,,
5776368532,5776368548,0,149530740,cycleway,False,7.366,"LINESTRING (69.1983213 41.3605756, 69.1983441 41.3606396)",,,,,,,,
5776368533,5776368547,0,149530740,cycleway,False,6.896,"LINESTRING (69.198503 41.360783, 69.1984363 41.3607464)",,,,,,,,
5776368533,5776368546,0,149530740,cycleway,False,6.332,"LINESTRING (69.198503 41.360783, 69.1985707 41.3608087)",,,,,,,,
5776368534,5776368551,0,149530740,cycleway,False,6.615,"LINESTRING (69.198376 41.3603596, 69.19842509999999 41.3603129)",,,,,,,,
5776368534,5776368550,0,149530740,cycleway,False,6.34,"LINESTRING (69.198376 41.3603596, 69.1983415 41.3604104)",,,,,,,,
5776368535,5776368559,0,149530740,cycleway,False,6.751,"LINESTRING (69.1998301 41.3605974, 69.1997767 41.360643)",,,,,,,,
5776368535,5776368558,0,149530740,cycleway,False,6.595,"LINESTRING (69.1998301 41.3605974, 69.1998681 41.3605454)",,,,,,,,
5776368536,5776368555,0,149530740,cycleway,False,7.116,"LINESTRING (69.1997097 41.360155, 69.1997772 41.3601941)",,,,,,,,
5776368536,5776368554,0,149530740,cycleway,False,6.375,"LINESTRING (69.1997097 41.360155, 69.19964210000001 41.3601283)",,,,,,,,
5776368537,5776368560,0,149530740,cycleway,False,7.027,"LINESTRING (69.19970669999999 41.3606824, 69.1996334 41.3607135)",,,,,,,,
5776368537,5776368559,0,149530740,cycleway,False,7.302,"LINESTRING (69.19970669999999 41.3606824, 69.1997767 41.360643)",,,,,,,,
5776368538,5776368558,0,149530740,cycleway,False,7.149,"LINESTRING (69.1998978 41.3604851, 69.1998681 41.3605454)",,,,,,,,
5776368538,5776368557,0,149530740,cycleway,False,6.474,"LINESTRING (69.1998978 41.3604851, 69.1999091 41.3604275)",,,,,,,,
5776368539,5776368556,0,149530740,cycleway,False,7.906,"LINESTRING (69.1998337 41.3602393, 69.19987709999999 41.3603025)",,,,,,,,
5776368539,5776368555,0,149530740,cycleway,False,6.892,"LINESTRING (69.1998337 41.3602393, 69.1997772 41.3601941)",,,,,,,,
5776368540,5776368554,0,149530740,cycleway,False,6.985,"LINESTRING (69.1995606 41.360114, 69.19964210000001 41.3601283)",,,,,,,,
5776368540,5776368553,0,149530740,cycleway,False,6.618,"LINESTRING (69.1995606 41.360114, 69.1994823 41.3601046)",,,,,,,,
5776368541,5776368546,0,149530740,cycleway,False,6.408,"LINESTRING (69.19864389999999 41.3608261, 69.1985707 41.3608087)",,,,,,,,
5776368541,5776368545,0,149530740,cycleway,False,6.163,"LINESTRING (69.19864389999999 41.3608261, 69.1987159 41.3608384)",,,,,,,,
5776368542,5776368548,0,149530740,cycleway,False,7.421,"LINESTRING (69.1983833 41.3606995, 69.1983441 41.3606396)",,,,,,,,
5776368542,5776368547,0,149530740,cycleway,False,6.838,"LINESTRING (69.1983833 41.3606995, 69.1984363 41.3607464)",,,,,,,,
5776368543,5776368550,0,149530740,cycleway,False,6.067,"LINESTRING (69.1983237 41.3604633, 69.1983415 41.3604104)",,,,,,,,
5776368543,5776368549,0,149530740,cycleway,False,6.288,"LINESTRING (69.1983237 41.3604633, 69.1983142 41.3605194)",,,,,,,,
5776368544,5776368552,0,149530740,cycleway,False,6.829,"LINESTRING (69.1984879 41.3602704, 69.198559 41.36024)",,,,,,,,
5776368544,5776368551,0,149530740,cycleway,False,7.057,"LINESTRING (69.1984879 41.3602704, 69.19842509999999 41.3603129)",,,,,,,,
5776368545,5776368541,0,149530740,cycleway,False,6.163,"LINESTRING (69.1987159 41.3608384, 69.19864389999999 41.3608261)",,,,,,,,
5776368545,1624992428,0,149530740,cycleway,False,6.713,"LINESTRING (69.1987159 41.3608384, 69.1987963 41.3608403)",,,,,,,,
5776368546,5776368533,0,149530740,cycleway,False,6.332,"LINESTRING (69.1985707 41.3608087, 69.198503 41.360783)",,,,,,,,
5776368546,5776368541,0,149530740,cycleway,False,6.408,"LINESTRING (69.1985707 41.3608087, 69.19864389999999 41.3608261)",,,,,,,,
5776368547,5776368542,0,149530740,cycleway,False,6.838,"LINESTRING (69.1984363 41.3607464, 69.1983833 41.3606995)",,,,,,,,
5776368547,5776368533,0,149530740,cycleway,False,6.896,"LINESTRING (69.1984363 41.3607464, 69.198503 41.360783)",,,,,,,,
5776368548,5776368532,0,149530740,cycleway,False,7.366,"LINESTRING (69.1983441 41.3606396, 69.1983213 41.3605756)",,,,,,,,
5776368548,5776368542,0,149530740,cycleway,False,7.421,"LINESTRING (69.1983441 41.3606396, 69.1983833 41.3606995)",,,,,,,,
5776368549,5776368543,0,149530740,cycleway,False,6.288,"LINESTRING (69.1983142 41.3605194, 69.1983237 41.3604633)",,,,,,,,
5776368549,5776368532,0,149530740,cycleway,False,6.277,"LINESTRING (69.1983142 41.3605194, 69.1983213 41.3605756)",,,,,,,,
5776368550,5776368534,0,149530740,cycleway,False,6.34,"LINESTRING (69.1983415 41.3604104, 69.198376 41.3603596)",,,,,,,,
5776368550,5776368543,0,149530740,cycleway,False,6.067,"LINESTRING (69.1983415 41.3604104, 69.1983237 41.3604633)",,,,,,,,
5776368551,5776368544,0,149530740,cycleway,False,7.057,"LINESTRING (69.19842509999999 41.3603129, 69.1984879 41.3602704)",,,,,,,,
5776368551,5776368534,0,149530740,cycleway,False,6.615,"LINESTRING (69.19842509999999 41.3603129, 69.198376 41.3603596)",,,,,,,,
5776368552,1624992469,0,149530740,cycleway,False,7.144,"LINESTRING (69.198559 41.36024, 69.1986383 41.3602158)",,,,,,,,
5776368552,5776368544,0,149530740,cycleway,False,6.829,"LINESTRING (69.198559 41.36024, 69.1984879 41.3602704)",,,,,,,,
5776368553,5776368540,0,149530740,cycleway,False,6.618,"LINESTRING (69.1994823 41.3601046, 69.1995606 41.360114)",,,,,,,,
5776368553,1624992471,0,149530740,cycleway,False,6.552,"LINESTRING (69.1994823 41.3601046, 69.19940389999999 41.3601077)",,,,,,,,
5776368554,5776368536,0,149530740,cycleway,False,6.375,"LINESTRING (69.19964210000001 41.3601283, 69.1997097 41.360155)",,,,,,,,
5776368554,5776368540,0,149530740,cycleway,False,6.985,"LINESTRING (69.19964210000001 41.3601283, 69.1995606 41.360114)",,,,,,,,
5776368555,5776368539,0,149530740,cycleway,False,6.892,"LINESTRING (69.1997772 41.3601941, 69.1998337 41.3602393)",,,,,,,,
5776368555,5776368536,0,149530740,cycleway,False,7.116,"LINESTRING (69.1997772 41.3601941, 69.1997097 41.360155)",,,,,,,,
5776368556,5776368531,0,149530740,cycleway,False,7.811,"LINESTRING (69.19987709999999 41.3603025, 69.1999039 41.3603698)",,,,,,,,
5776368556,5776368539,0,149530740,cycleway,False,7.906,"LINESTRING (69.19987709999999 41.3603025, 69.1998337 41.3602393)",,,,,,,,
5776368557,5776368538,0,149530740,cycleway,False,6.474,"LINESTRING (69.1999091 41.3604275, 69.1998978 41.3604851)",,,,,,,,
5776368557,5776368531,0,149530740,cycleway,False,6.431,"LINESTRING (69.1999091 41.3604275, 69.1999039 41.3603698)",,,,,,,,
5776368558,5776368535,0,149530740,cycleway,False,6.595,"LINESTRING (69.1998681 41.3605454, 69.1998301 41.3605974)",,,,,,,,
5776368558,5776368538,0,149530740,cycleway,False,7.149,"LINESTRING (69.1998681 41.3605454, 69.1998978 41.3604851)",,,,,,,,
5776368559,5776368537,0,149530740,cycleway,False,7.302,"LINESTRING (69.1997767 41.360643, 69.19970669999999 41.3606824)",,,,,,,,
5776368559,5776368535,0,149530740,cycleway,False,6.751,"LINESTRING (69.1997767 41.360643, 69.1998301 41.3605974)",,,,,,,,
5776368560,1624992401,0,149530740,cycleway,False,6.712,"LINESTRING (69.1996334 41.3607135, 69.19956019999999 41.3607385)",,,,,,,,
5776368560,5776368537,0,149530740,cycleway,False,7.027,"LINESTRING (69.1996334 41.3607135, 69.19970669999999 41.3606824)",,,,,,,,
5776368561,5776368637,0,609870685,cycleway,False,32.583,"LINESTRING (69.1995897 41.3604092, 69.1992053 41.3604604)",,,,,,,,
5776368561,5776368561,0,609870683,cycleway,False,55.359999999999985,"LINESTRING (69.1995897 41.3604092, 69.1995938 41.3604224, 69.1996007 41.3604349, 69.1996104 41.3604463, 69.1996225 41.3604564, 69.1996367 41.3604647, 69.1996527 41.3604711, 69.1996698 41.3604753, 69.1996876 41.3604774, 69.1997056 41.3604771, 69.1997233 41.3604745, 69.19974019999999 41.3604697, 69.1997557 41.3604628, 69.1997695 41.360454, 69.199781 41.3604436, 69.1997901 41.3604319, 69.1997963 41.3604192, 69.19979960000001 41.3604059, 69.19979979999999 41.3603924, 69.199797 41.360379, 69.1997916 41.360367, 69.1997837 41.3603558, 69.1997736 41.3603457, 69.1997614 41.3603369, 69.19974759999999 41.3603296, 69.1997324 41.3603242, 69.1997162 41.3603206, 69.1996994 41.360319, 69.1996826 41.3603194, 69.19966599999999 41.3603218, 69.19965019999999 41.3603261, 69.1996355 41.3603323, 69.19962219999999 41.3603402, 69.1996109 41.3603496, 69.19960159999999 41.3603602, 69.19959470000001 41.3603718, 69.19959040000001 41.360384, 69.19958870000001 41.3603966, 69.1995897 41.3604092)",,,,,,,,
5776368561,5776368561,1,609870683,cycleway,False,55.36,"LINESTRING (69.1995897 41.3604092, 69.19958870000001 41.3603966, 69.19959040000001 41.360384, 69.19959470000001 41.3603718, 69.19960159999999 41.3603602, 69.1996109 41.3603496, 69.19962219999999 41.3603402, 69.1996355 41.3603323, 69.19965019999999 41.3603261, 69.19966599999999 41.3603218, 69.1996826 41.3603194, 69.1996994 41.360319, 69.1997162 41.3603206, 69.1997324 41.3603242, 69.19974759999999 41.3603296, 69.1997614 41.3603369, 69.1997736 41.3603457, 69.1997837 41.3603558, 69.1997916 41.360367, 69.199797 41.360379, 69.19979979999999 41.3603924, 69.19979960000001 41.3604059, 69.1997963 41.3604192, 69.1997901 41.3604319, 69.199781 41.3604436, 69.1997695 41.360454, 69.1997557 41.3604628, 69.19974019999999 41.3604697, 69.1997233 41.3604745, 69.1997056 41.3604771, 69.1996876 41.3604774, 69.1996698 41.3604753, 69.1996527 41.3604711, 69.1996367 41.3604647, 69.1996225 41.3604564, 69.1996104 41.3604463, 69.1996007 41.3604349, 69.1995938 41.3604224, 69.1995897 41.3604092)",,,,,,,,
5776368599,5776368638,0,609870686,cycleway,False,24.062,"LINESTRING (69.19913219999999 41.3605303, 69.19917839999999 41.3607439)",,,,,,,,
5776368599,5776368637,0,609870684,cycleway,False,10.955,"LINESTRING (69.19913219999999 41.3605303, 69.19914609999999 41.3605281, 69.1991591 41.3605241, 69.1991713 41.3605187, 69.1991819 41.3605114, 69.199191 41.3605036, 69.1991977 41.3604942, 69.199203 41.3604845, 69.1992058 41.3604743, 69.199206 41.3604636, 69.1992053 41.3604604)",,,,,,,,
5776368599,5776368642,0,609870684,cycleway,False,10.226999999999999,"LINESTRING (69.19913219999999 41.3605303, 69.19911829999999 41.3605308, 69.1991039 41.360529, 69.1990907 41.3605264, 69.1990783 41.3605214, 69.19906659999999 41.3605156, 69.1990569 41.360508, 69.1990486 41.3604994, 69.1990431 41.3604896, 69.19904 41.3604825)",,,,,,,,
5776368637,5776368561,0,609870685,cycleway,False,32.583,"LINESTRING (69.1992053 41.3604604, 69.1995897 41.3604092)",,,,,,,,
5776368637,5776368640,0,609870684,cycleway,False,11.778,"LINESTRING (69.1992053 41.3604604, 69.19920380000001 41.3604533, 69.1991999 41.3604434, 69.1991934 41.3604342, 69.1991854 41.3604258, 69.1991755 41.3604188, 69.1991642 41.3604126, 69.1991519 41.3604081, 69.1991384 41.3604052, 69.199125 41.3604042, 69.19911089999999 41.3604045, 69.1991038 41.3604057)",,,,,,,,
5776368637,5776368599,0,609870684,cycleway,False,10.955,"LINESTRING (69.1992053 41.3604604, 69.199206 41.3604636, 69.1992058 41.3604743, 69.199203 41.3604845, 69.1991977 41.3604942, 69.199191 41.3605036, 69.1991819 41.3605114, 69.1991713 41.3605187, 69.1991591 41.3605241, 69.19914609999999 41.3605281, 69.19913219999999 41.3605303)",,,,,,,,
5776368638,5776368599,0,609870686,cycleway,False,24.062,"LINESTRING (69.19917839999999 41.3607439, 69.19913219999999 41.3605303)",,,,,,,,
5776368639,5776368640,0,609870687,cycleway,False,23.274,"LINESTRING (69.1990583 41.3601992, 69.1991038 41.3604057)",,,,,,,,
5776368640,5776368639,0,609870687,cycleway,False,23.274,"LINESTRING (69.1991038 41.3604057, 69.1990583 41.3601992)",,,,,,,,
5776368640,5776368642,0,609870684,cycleway,False,11.257000000000001,"LINESTRING (69.1991038 41.3604057, 69.19909749999999 41.3604067, 69.1990845 41.3604104, 69.1990729 41.360416, 69.199062 41.3604224, 69.19905319999999 41.3604304, 69.1990459 41.3604392, 69.19904080000001 41.3604486, 69.19903789999999 41.360459, 69.1990373 41.3604693, 69.1990387 41.3604796, 69.19904 41.3604825)",,,,,,,,
5776368640,5776368637,0,609870684,cycleway,False,11.777999999999999,"LINESTRING (69.1991038 41.3604057, 69.19911089999999 41.3604045, 69.199125 41.3604042, 69.1991384 41.3604052, 69.1991519 41.3604081, 69.1991642 41.3604126, 69.1991755 41.3604188, 69.1991854 41.3604258, 69.1991934 41.3604342, 69.1991999 41.3604434, 69.19920380000001 41.3604533, 69.1992053 41.3604604)",,,,,,,,
5776368642,5776424738,0,609870688,cycleway,False,9.43,"LINESTRING (69.19904 41.3604825, 69.1989287 41.3604971)",,,,,,,,
5776368642,5776368599,0,609870684,cycleway,False,10.226999999999999,"LINESTRING (69.19904 41.3604825, 69.1990431 41.3604896, 69.1990486 41.3604994, 69.1990569 41.360508, 69.19906659999999 41.3605156, 69.1990783 41.3605214, 69.1990907 41.3605264, 69.1991039 41.360529, 69.19911829999999 41.3605308, 69.19913219999999 41.3605303)",,,,,,,,
5776368642,5776368640,0,609870684,cycleway,False,11.257,"LINESTRING (69.19904 41.3604825, 69.1990387 41.3604796, 69.1990373 41.3604693, 69.19903789999999 41.360459, 69.19904080000001 41.3604486, 69.1990459 41.3604392, 69.19905319999999 41.3604304, 69.199062 41.3604224, 69.1990729 41.360416, 69.1990845 41.3604104, 69.19909749999999 41.3604067, 69.1991038 41.3604057)",,,,,,,,
5776368681,5776424738,0,"[609870688, 609870692, 609870693]",cycleway,False,70.122,"LINESTRING (69.1981006 41.3606037, 69.1981967 41.3605916, 69.1984806 41.360556, 69.1989287 41.3604971)",yes,,,,,,,
5776424736,5776424738,0,609878834,cycleway,False,31.102,"LINESTRING (69.1988628 41.3602218, 69.1989287 41.3604971)",,,,,,,,
5776424737,5776424738,0,609878834,cycleway,False,30.447,"LINESTRING (69.1989932 41.3607666, 69.1989287 41.3604971)",,,,,,,,
5776424738,5776368642,0,609870688,cycleway,False,9.43,"LINESTRING (69.1989287 41.3604971, 69.19904 41.3604825)",,,,,,,,
5776424738,5776424737,0,609878834,cycleway,False,30.447,"LINESTRING (69.1989287 41.3604971, 69.1989932 41.3607666)",,,,,,,,
5776424738,5776424736,0,609878834,cycleway,False,31.102,"LINESTRING (69.1989287 41.3604971, 69.1988628 41.3602218)",,,,,,,,
5776424738,5776368681,0,"[609870688, 609870692, 609870693]",cycleway,False,70.122,"LINESTRING (69.1989287 41.3604971, 69.1984806 41.360556, 69.1981967 41.3605916, 69.1981006 41.3606037)",yes,,,,,,,
5858443885,5858443886,0,619975817,cycleway,False,7.833,"LINESTRING (69.3060698 41.3659554, 69.3059835 41.3659831)",,,,,,,,
5858443885,5858443922,0,619975817,cycleway,False,19.274,"LINESTRING (69.3060698 41.3659554, 69.30610679999999 41.3657843)",,,,,,,,
5858443886,5858443887,0,619975817,cycleway,False,16.399,"LINESTRING (69.3059835 41.3659831, 69.30583559999999 41.365886)",,,,,,,,
5858443886,5858443885,0,619975817,cycleway,False,7.833,"LINESTRING (69.3059835 41.3659831, 69.3060698 41.3659554)",,,,,,,,
5858443887,5858443888,0,619975817,cycleway,False,19.548,"LINESTRING (69.30583559999999 41.365886, 69.3057001 41.3657426)",,,,,,,,
5858443887,5858443886,0,619975817,cycleway,False,16.399,"LINESTRING (69.30583559999999 41.365886, 69.3059835 41.3659831)",,,,,,,,
5858443888,5858443889,0,619975817,cycleway,False,24.763,"LINESTRING (69.3057001 41.3657426, 69.30550289999999 41.3655762)",,,,,,,,
5858443888,5858443887,0,619975817,cycleway,False,19.548,"LINESTRING (69.3057001 41.3657426, 69.30583559999999 41.365886)",,,,,,,,
5858443889,5858443890,0,619975817,cycleway,False,27.382,"LINESTRING (69.30550289999999 41.3655762, 69.3053488 41.3653588)",,,,,,,,
5858443889,5858443888,0,619975817,cycleway,False,24.763,"LINESTRING (69.30550289999999 41.3655762, 69.3057001 41.3657426)",,,,,,,,
5858443890,5858443891,0,619975817,cycleway,False,27.879,"LINESTRING (69.3053488 41.3653588, 69.3055152 41.3651414)",,,,,,,,
5858443890,5858443889,0,619975817,cycleway,False,27.382,"LINESTRING (69.3053488 41.3653588, 69.30550289999999 41.3655762)",,,,,,,,
5858443891,5858443892,0,619975817,cycleway,False,18.572,"LINESTRING (69.3055152 41.3651414, 69.3056631 41.3650166)",,,,,,,,
5858443891,5858443890,0,619975817,cycleway,False,27.879,"LINESTRING (69.3055152 41.3651414, 69.3053488 41.3653588)",,,,,,,,
5858443892,5858443893,0,619975817,cycleway,False,17.556,"LINESTRING (69.3056631 41.3650166, 69.3058418 41.3649333)",,,,,,,,
5858443892,5858443891,0,619975817,cycleway,False,18.572,"LINESTRING (69.3056631 41.3650166, 69.3055152 41.3651414)",,,,,,,,
5858443893,5858443894,0,619975817,cycleway,False,15.846,"LINESTRING (69.3058418 41.3649333, 69.3060267 41.3649657)",,,,,,,,
5858443893,5858443892,0,619975817,cycleway,False,17.556,"LINESTRING (69.3058418 41.3649333, 69.3056631 41.3650166)",,,,,,,,
5858443894,5858443895,0,619975817,cycleway,False,23.663,"LINESTRING (69.3060267 41.3649657, 69.3062362 41.3651091)",,,,,,,,
5858443894,5858443893,0,619975817,cycleway,False,15.846,"LINESTRING (69.3060267 41.3649657, 69.3058418 41.3649333)",,,,,,,,
5858443895,5858443896,0,619975817,cycleway,False,13.716,"LINESTRING (69.3062362 41.3651091, 69.3062731 41.3652293)",,,,,,,,
5858443895,5858443894,0,619975817,cycleway,False,23.663,"LINESTRING (69.3062362 41.3651091, 69.3060267 41.3649657)",,,,,,,,
5858443896,5858443897,0,619975817,cycleway,False,19.031,"LINESTRING (69.3062731 41.3652293, 69.3061314 41.3653634)",,,,,,,,
5858443896,5858443895,0,619975817,cycleway,False,13.716,"LINESTRING (69.3062731 41.3652293, 69.3062362 41.3651091)",,,,,,,,
5858443897,5858443898,0,619975817,cycleway,False,20.033,"LINESTRING (69.3061314 41.3653634, 69.30595270000001 41.3654837)",,,,,,,,
5858443897,5858443896,0,619975817,cycleway,False,19.031,"LINESTRING (69.3061314 41.3653634, 69.3062731 41.3652293)",,,,,,,,
5858443898,5858443899,0,619975817,cycleway,False,9.2,"LINESTRING (69.30595270000001 41.3654837, 69.3058541 41.3655207)",,,,,,,,
5858443898,5858443897,0,619975817,cycleway,False,20.033,"LINESTRING (69.30595270000001 41.3654837, 69.3061314 41.3653634)",,,,,,,,
5858443899,5858443900,0,619975817,cycleway,False,11.078,"LINESTRING (69.3058541 41.3655207, 69.3058048 41.3654282)",,,,,,,,
5858443899,5858443898,0,619975817,cycleway,False,9.2,"LINESTRING (69.3058541 41.3655207, 69.30595270000001 41.3654837)",,,,,,,,
5858443900,5858443901,0,619975817,cycleway,False,15.625,"LINESTRING (69.3058048 41.3654282, 69.30586030000001 41.365294)",,,,,,,,
5858443900,5858443899,0,619975817,cycleway,False,11.078,"LINESTRING (69.3058048 41.3654282, 69.3058541 41.3655207)",,,,,,,,
5858443901,5858443902,0,619975817,cycleway,False,18.536,"LINESTRING (69.30586030000001 41.365294, 69.3059342 41.3651368)",,,,,,,,
5858443901,5858443900,0,619975817,cycleway,False,15.625,"LINESTRING (69.30586030000001 41.365294, 69.3058048 41.3654282)",,,,,,,,
5858443902,5858443903,0,619975817,cycleway,False,6.901,"LINESTRING (69.3059342 41.3651368, 69.3058972 41.3650813)",,,,,,,,
5858443902,5858443901,0,619975817,cycleway,False,18.536,"LINESTRING (69.3059342 41.3651368, 69.30586030000001 41.365294)",,,,,,,,
5858443903,5858443904,0,619975817,cycleway,False,14.629,"LINESTRING (69.3058972 41.3650813, 69.3057309 41.3651229)",,,,,,,,
5858443903,5858443902,0,619975817,cycleway,False,6.901,"LINESTRING (69.3058972 41.3650813, 69.3059342 41.3651368)",,,,,,,,
5858443904,5858443905,0,619975817,cycleway,False,24.964,"LINESTRING (69.3057309 41.3651229, 69.3055707 41.3653125)",,,,,,,,
5858443904,5858443903,0,619975817,cycleway,False,14.629,"LINESTRING (69.3057309 41.3651229, 69.3058972 41.3650813)",,,,,,,,
5858443905,5858443906,0,619975817,cycleway,False,19.876,"LINESTRING (69.3055707 41.3653125, 69.3056138 41.3654883)",,,,,,,,
5858443905,5858443904,0,619975817,cycleway,False,24.964,"LINESTRING (69.3055707 41.3653125, 69.3057309 41.3651229)",,,,,,,,
5858443906,5858443907,0,619975817,cycleway,False,17.819,"LINESTRING (69.3056138 41.3654883, 69.3057678 41.3655993)",,,,,,,,
5858443906,5858443905,0,619975817,cycleway,False,19.876,"LINESTRING (69.3056138 41.3654883, 69.3055707 41.3653125)",,,,,,,,
5858443907,5858443908,0,619975817,cycleway,False,12.555,"LINESTRING (69.3057678 41.3655993, 69.3058911 41.365664)",,,,,,,,
5858443907,5858443906,0,619975817,cycleway,False,17.819,"LINESTRING (69.3057678 41.3655993, 69.3056138 41.3654883)",,,,,,,,
5858443908,5858443909,0,619975817,cycleway,False,18.172,"LINESTRING (69.3058911 41.365664, 69.3060883 41.3655947)",,,,,,,,
5858443908,5858443907,0,619975817,cycleway,False,12.555,"LINESTRING (69.3058911 41.365664, 69.3057678 41.3655993)",,,,,,,,
5858443909,5858443910,0,619975817,cycleway,False,25.946,"LINESTRING (69.3060883 41.3655947, 69.3062855 41.3654143)",,,,,,,,
5858443909,5858443908,0,619975817,cycleway,False,18.172,"LINESTRING (69.3060883 41.3655947, 69.3058911 41.365664)",,,,,,,,
5858443910,5858443911,0,619975817,cycleway,False,16.366,"LINESTRING (69.3062855 41.3654143, 69.306421 41.3653079)",,,,,,,,
5858443910,5858443909,0,619975817,cycleway,False,25.946,"LINESTRING (69.3062855 41.3654143, 69.3060883 41.3655947)",,,,,,,,
5858443911,5858443912,0,619975817,cycleway,False,11.124,"LINESTRING (69.306421 41.3653079, 69.3065319 41.3653634)",,,,,,,,
5858443911,5858443910,0,619975817,cycleway,False,16.366,"LINESTRING (69.306421 41.3653079, 69.3062855 41.3654143)",,,,,,,,
5858443912,5858443913,0,619975817,cycleway,False,16.271,"LINESTRING (69.3065319 41.3653634, 69.3066429 41.3654837)",,,,,,,,
5858443912,5858443911,0,619975817,cycleway,False,11.124,"LINESTRING (69.3065319 41.3653634, 69.306421 41.3653079)",,,,,,,,
5858443913,5858443914,0,619975817,cycleway,False,13.985,"LINESTRING (69.3066429 41.3654837, 69.3067415 41.3655854)",,,,,,,,
5858443913,5858443912,0,619975817,cycleway,False,16.271,"LINESTRING (69.3066429 41.3654837, 69.3065319 41.3653634)",,,,,,,,
5858443914,5858443915,0,619975817,cycleway,False,9.819,"LINESTRING (69.3067415 41.3655854, 69.3068277 41.3656455)",,,,,,,,
5858443914,5858443913,0,619975817,cycleway,False,13.985,"LINESTRING (69.3067415 41.3655854, 69.3066429 41.3654837)",,,,,,,,
